"","Varname","Date","Demographic","Index","Poll","n","Question"
"29","BES_Emotion_Crime_Angry","2004-01-01","All adults",0.404612163051059,"BES Panels",11136,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"30","BES_Emotion_Crime_Angry","2005-01-01","All adults",0.39813584830352,"BES Panels",14354,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"31","BES_Emotion_Crime_Angry","2006-01-01","All adults",0.421726400527376,"BES Panels",15339,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"32","BES_Emotion_Crime_Angry","2007-01-01","All adults",0.405302813917252,"BES Panels",14349,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"33","BES_Emotion_Crime_Angry","2008-01-01","All adults",0.427941104676831,"BES Panels",14371,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"34","BES_Emotion_Crime_Angry","2009-01-01","All adults",0.340145485742969,"BES Panels",13566,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"35","BES_Emotion_Crime_Angry","2010-01-01","All adults",0.331071059044649,"BES Panels",11429,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"36","BES_Emotion_Crime_Angry","2011-01-01","All adults",0.312866660943341,"BES Panels",12427,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"37","BES_Emotion_Crime_Angry","2012-01-01","All adults",0.280960505667768,"BES Panels",12708,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"38","BES_Emotion_Crime_Angry","2013-01-01","All adults",0.260301649912108,"BES Panels",4270,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Angry] (BES)"
"39","BES_Emotion_Crime_Disgusted","2004-01-01","All adults",0.400213790413695,"BES Panels",11136,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"40","BES_Emotion_Crime_Disgusted","2005-01-01","All adults",0.396160846139469,"BES Panels",14354,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"41","BES_Emotion_Crime_Disgusted","2006-01-01","All adults",0.415493515108981,"BES Panels",15339,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"42","BES_Emotion_Crime_Disgusted","2007-01-01","All adults",0.408771259362009,"BES Panels",14349,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"43","BES_Emotion_Crime_Disgusted","2008-01-01","All adults",0.437985833680755,"BES Panels",14371,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"44","BES_Emotion_Crime_Disgusted","2009-01-01","All adults",0.362307095371121,"BES Panels",13566,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"45","BES_Emotion_Crime_Disgusted","2010-01-01","All adults",0.319513131600715,"BES Panels",11429,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"46","BES_Emotion_Crime_Disgusted","2011-01-01","All adults",0.290477074036994,"BES Panels",12427,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"47","BES_Emotion_Crime_Disgusted","2012-01-01","All adults",0.257778071674861,"BES Panels",12708,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"48","BES_Emotion_Crime_Disgusted","2013-01-01","All adults",0.226039740368525,"BES Panels",4270,"Which, if any, of the following words describe your feelings about the crime situation in Britain? (Please tick up to four) [Disgusted] (BES)"
"49","BES_crimerightscale","1986-01-01","All adults",0.547363068971636,"BES Panels",1071,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"50","BES_crimerightscale","1987-01-01","All adults",0.554094032043827,"BES Panels",862,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"51","BES_crimerightscale","2006-01-01","All adults",0.781812706365484,"BES Panels",5964,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"52","BES_crimerightscale","2009-01-01","All adults",0.740432799789252,"BES Panels",3926,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"53","BES_stiffsentenceBES","1986-01-01","All adults",0.758381357893874,"BES Panels",1083,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"54","BES_stiffsentenceBES","1987-01-01","All adults",0.758070436434209,"BES Panels",871,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"55","BES_stiffsentenceBES","1992-01-01","All adults",0.798090078709922,"BES Panels",1555,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"56","BES_stiffsentenceBES","1994-01-01","All adults",0.856271187926853,"BES Panels",2232,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"57","BSA_obeylaw","1983-01-01","All adults",0.533603534360026,"British Social Attitudes",1761,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"58","BSA_breaklaw","1983-01-01","All adults",0.616082183542818,"British Social Attitudes",1761,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"59","BSA_obeylaw","1984-01-01","All adults",0.568558541684842,"British Social Attitudes",1675,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"60","BSA_breaklaw","1984-01-01","All adults",0.637885110098742,"British Social Attitudes",1675,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"61","BSA_obeylaw","1985-01-01","All adults",0.373120450992144,"British Social Attitudes",1804,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"62","BSA_justice","1985-01-01","All adults",0.202871968427671,"British Social Attitudes",1804,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"63","BSA_crimin1","1985-01-01","All adults",0.909383632506412,"British Social Attitudes",1804,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to keep the man under surveillance] [4-point scale: Definitely… Definitely not] (BSA)"
"64","BSA_crimin2","1985-01-01","All adults",0.390951652930732,"British Social Attitudes",1804,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to tap his telephone] [4-point scale: Definitely… Definitely not] (BSA)"
"65","BSA_crimin3","1985-01-01","All adults",0.251333889831075,"British Social Attitudes",1804,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to open his mail] [4-point scale: Definitely… Definitely not] (BSA)"
"66","BSA_crimin4","1985-01-01","All adults",0.639852819791923,"British Social Attitudes",1804,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to detain the man overnight for questioning] [4-point scale: Definitely… Definitely not] (BSA)"
"67","BSA_stifsent","1986-01-01","All adults",0.728745662393763,"British Social Attitudes",3100,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"68","BSA_wronglaw","1986-01-01","All adults",0.456052207057465,"British Social Attitudes",3100,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"69","BSA_obeylaw","1986-01-01","All adults",0.552241053962667,"British Social Attitudes",3100,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"70","BSA_justice","1986-01-01","All adults",0.260752367384781,"British Social Attitudes",3100,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"71","BSA_breaklaw","1986-01-01","All adults",0.6146143997622,"British Social Attitudes",3100,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"72","BSA_stifsent","1987-01-01","All adults",0.798993209935944,"British Social Attitudes",2847,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"73","BSA_wronglaw","1987-01-01","All adults",0.462199150465677,"British Social Attitudes",2847,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"74","BSA_stifsent","1989-01-01","All adults",0.780127278348977,"British Social Attitudes",3029,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"75","BSA_wronglaw","1989-01-01","All adults",0.447432586830673,"British Social Attitudes",3029,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"76","BSA_obeylaw","1989-01-01","All adults",0.502499935519924,"British Social Attitudes",3029,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"77","BSA_stifsent","1990-01-01","All adults",0.70810888706527,"British Social Attitudes",2797,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"78","BSA_wronglaw","1990-01-01","All adults",0.457599087600498,"British Social Attitudes",2797,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"79","BSA_obeylaw","1990-01-01","All adults",0.421045842481296,"British Social Attitudes",2797,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"80","BSA_justice","1990-01-01","All adults",0.189188140433061,"British Social Attitudes",2797,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"81","BSA_pcnosolc","1990-01-01","All adults",0.0919643387469444,"British Social Attitudes",2797,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"82","BSA_idcards","1990-01-01","All adults",0.372949284078314,"British Social Attitudes",2797,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"83","BSA_prisbks","1990-01-01","All adults",0.0978017609951856,"British Social Attitudes",2797,"As long as there is no threat to security, should prisoners be allowed to have as many books as they wish to read [Yes/No] (BSA)"
"84","BSA_crimin1","1990-01-01","All adults",0.909803291636638,"British Social Attitudes",2797,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to keep the man under surveillance] [4-point scale: Definitely… Definitely not] (BSA)"
"85","BSA_crimin2","1990-01-01","All adults",0.376335708584339,"British Social Attitudes",2797,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to tap his telephone] [4-point scale: Definitely… Definitely not] (BSA)"
"86","BSA_crimin3","1990-01-01","All adults",0.23968448291114,"British Social Attitudes",2797,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to open his mail] [4-point scale: Definitely… Definitely not] (BSA)"
"87","BSA_crimin4","1990-01-01","All adults",0.657117706915271,"British Social Attitudes",2797,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to detain the man overnight for questioning] [4-point scale: Definitely… Definitely not] (BSA)"
"88","BSA_crimslnt","1990-01-01","All adults",0.310948409083646,"British Social Attitudes",2797,"If someone remains silent under police questioning, it should count against them in court [Likert 5-point scale] (BSA)"
"89","BSA_stifsent","1991-01-01","All adults",0.681789668174082,"British Social Attitudes",2918,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"90","BSA_wronglaw","1991-01-01","All adults",0.377211752828404,"British Social Attitudes",2918,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"91","BSA_obeylaw","1991-01-01","All adults",0.519888582331859,"British Social Attitudes",2918,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"92","BSA_stifrsnt","1991-01-01","All adults",0.671278489687925,"British Social Attitudes",2918,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Stiffer sentences generally] [4-point scale: Very… Not at all effective] (BSA)"
"93","BSA_prisnmor","1991-01-01","All adults",0.358026309341609,"British Social Attitudes",2918,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending more people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"94","BSA_prisnlss","1991-01-01","All adults",0.917440154414607,"British Social Attitudes",2918,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending fewer people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"95","BSA_breaklaw","1991-01-01","All adults",0.575765890278342,"British Social Attitudes",2918,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"96","BSA_stifsent","1993-01-01","All adults",0.845359092958728,"British Social Attitudes",2945,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"97","BSA_wronglaw","1993-01-01","All adults",0.421756334099695,"British Social Attitudes",2945,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"98","BSA_stifsent","1994-01-01","All adults",0.780984358326062,"British Social Attitudes",3469,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"99","BSA_wronglaw","1994-01-01","All adults",0.404782047099606,"British Social Attitudes",3469,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"100","BSA_obeylaw","1994-01-01","All adults",0.413108843933966,"British Social Attitudes",3469,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"101","BSA_justice","1994-01-01","All adults",0.240278208177584,"British Social Attitudes",3469,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"102","BSA_pcnosolc","1994-01-01","All adults",0.0855015870780352,"British Social Attitudes",3469,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"103","BSA_idcards","1994-01-01","All adults",0.530206565739508,"British Social Attitudes",3469,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"104","BSA_prisbks","1994-01-01","All adults",0.0626139609347984,"British Social Attitudes",3469,"As long as there is no threat to security, should prisoners be allowed to have as many books as they wish to read [Yes/No] (BSA)"
"105","BSA_prisvist","1994-01-01","All adults",0.708739557145523,"British Social Attitudes",3469,"As long as there is not threat to security, should prisoners be allowed to visit home occasionally, say one weekend a month [4-point scale: Definitely… Definitely not] (BSA)"
"106","BSA_priscong","1994-01-01","All adults",0.729128097785412,"British Social Attitudes",3469,"As long as there is not threat to security, should prisoners be allowed to have their wife or husband occasionally stay overnight with them at the prison [4-point scale: Definitely… Definitely not] (BSA)"
"107","BSA_prisjob","1994-01-01","All adults",0.242550805158377,"British Social Attitudes",3469,"As long as there is not threat to security, should prisoners be earn a little money in prison [4-point scale: Definitely… Definitely not] (BSA)"
"108","BSA_prissen1","1994-01-01","All adults",0.643166832115009,"British Social Attitudes",3469,"People who get sent to prison have much too easy a time [Likert 5-point scale] (BSA)"
"109","BSA_prissen2","1994-01-01","All adults",0.122235524593935,"British Social Attitudes",3469,"Prisons should try harder to reform prisoners rather than just punishing them [Likert 5-point scale] (BSA)"
"110","BSA_prissen3","1994-01-01","All adults",0.436293050844251,"British Social Attitudes",3469,"Prisoners who behave well should usually be released before the end of their sentence [Likert 5-point scale] (BSA)"
"111","BSA_prissen4","1994-01-01","All adults",0.667657248413142,"British Social Attitudes",3469,"Courts should give longer sentences to prisoners [Likert 5-point scale] (BSA)"
"112","BSA_prissen5","1994-01-01","All adults",0.576361271129585,"British Social Attitudes",3469,"Only hardened criminals or those who are a danger to society should be sent to prison [Likert 5-point scale] (BSA)"
"113","BSA_prissen6","1994-01-01","All adults",0.872547426842175,"British Social Attitudes",3469,"Life sentences should mean life [Likert 5-point scale] (BSA)"
"114","BSA_breaklaw","1994-01-01","All adults",0.660909783416648,"British Social Attitudes",3469,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"115","BSA_crimin1","1994-01-01","All adults",0.956772346119975,"British Social Attitudes",3469,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to keep the man under surveillance] [4-point scale: Definitely… Definitely not] (BSA)"
"116","BSA_crimin2","1994-01-01","All adults",0.486373883328832,"British Social Attitudes",3469,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to tap his telephone] [4-point scale: Definitely… Definitely not] (BSA)"
"117","BSA_crimin3","1994-01-01","All adults",0.352839167228849,"British Social Attitudes",3469,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to open his mail] [4-point scale: Definitely… Definitely not] (BSA)"
"118","BSA_crimin4","1994-01-01","All adults",0.697215613135744,"British Social Attitudes",3469,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to detain the man overnight for questioning] [4-point scale: Definitely… Definitely not] (BSA)"
"119","BSA_crimslnt","1994-01-01","All adults",0.436845027234844,"British Social Attitudes",3469,"If someone remains silent under police questioning, it should count against them in court [Likert 5-point scale] (BSA)"
"120","BSA_stifsent","1995-01-01","All adults",0.804670560592681,"British Social Attitudes",3633,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"121","BSA_wronglaw","1995-01-01","All adults",0.414545904364233,"British Social Attitudes",3633,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"122","BSA_stifsent","1996-01-01","All adults",0.721958566509915,"British Social Attitudes",3620,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"123","BSA_wronglaw","1996-01-01","All adults",0.378641131281406,"British Social Attitudes",3620,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"124","BSA_obeylaw","1996-01-01","All adults",0.412805903985546,"British Social Attitudes",3620,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"125","BSA_justice","1996-01-01","All adults",0.276114098653469,"British Social Attitudes",3620,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"126","BSA_pcnosolc","1996-01-01","All adults",0.128123800116336,"British Social Attitudes",3620,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"127","BSA_idcards","1996-01-01","All adults",0.585532935541303,"British Social Attitudes",3620,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"128","BSA_stifrsnt","1996-01-01","All adults",0.703063421770681,"British Social Attitudes",3620,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Stiffer sentences generally] [4-point scale: Very… Not at all effective] (BSA)"
"129","BSA_prisnmor","1996-01-01","All adults",0.480805312439839,"British Social Attitudes",3620,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending more people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"130","BSA_prisnlss","1996-01-01","All adults",0.760946582400349,"British Social Attitudes",3620,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending fewer people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"131","BSA_prisbks","1996-01-01","All adults",0.114096516082599,"British Social Attitudes",3620,"As long as there is no threat to security, should prisoners be allowed to have as many books as they wish to read [Yes/No] (BSA)"
"132","BSA_prisvist","1996-01-01","All adults",0.770265094344051,"British Social Attitudes",3620,"As long as there is not threat to security, should prisoners be allowed to visit home occasionally, say one weekend a month [4-point scale: Definitely… Definitely not] (BSA)"
"133","BSA_priscong","1996-01-01","All adults",0.785644646102478,"British Social Attitudes",3620,"As long as there is not threat to security, should prisoners be allowed to have their wife or husband occasionally stay overnight with them at the prison [4-point scale: Definitely… Definitely not] (BSA)"
"134","BSA_prisjob","1996-01-01","All adults",0.304550985972166,"British Social Attitudes",3620,"As long as there is not threat to security, should prisoners be earn a little money in prison [4-point scale: Definitely… Definitely not] (BSA)"
"135","BSA_prissen1","1996-01-01","All adults",0.623726001691184,"British Social Attitudes",3620,"People who get sent to prison have much too easy a time [Likert 5-point scale] (BSA)"
"136","BSA_prissen2","1996-01-01","All adults",0.0688603871916003,"British Social Attitudes",3620,"Prisons should try harder to reform prisoners rather than just punishing them [Likert 5-point scale] (BSA)"
"137","BSA_prissen3","1996-01-01","All adults",0.404845687633001,"British Social Attitudes",3620,"Prisoners who behave well should usually be released before the end of their sentence [Likert 5-point scale] (BSA)"
"138","BSA_prissen4","1996-01-01","All adults",0.621151743513071,"British Social Attitudes",3620,"Courts should give longer sentences to prisoners [Likert 5-point scale] (BSA)"
"139","BSA_prissen5","1996-01-01","All adults",0.532784224478537,"British Social Attitudes",3620,"Only hardened criminals or those who are a danger to society should be sent to prison [Likert 5-point scale] (BSA)"
"140","BSA_prissen6","1996-01-01","All adults",0.883946590762992,"British Social Attitudes",3620,"Life sentences should mean life [Likert 5-point scale] (BSA)"
"141","BSA_stifsent","1998-01-01","All adults",0.794528424785107,"British Social Attitudes",3146,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
